id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18159981,Sunny Boston Apartment,30732884,Jeffery,,Dorchester,42.28897,-71.06613,Entire home/apt,195,91,73,2019-07-10,1.23,3,315,0,
18170647,"Great 1 bedrm apt in Boston, Longwd Med",31340713,Kama,,Brighton,42.34133,-71.14605,Entire home/apt,135,31,3,2019-10-17,0.07,31,340,0,Exempt: This listing is a unit used for furnished institutional or business stays
18194673,Warm and welcoming home in Roslindale,27364068,Katie,,Roslindale,42.27708,-71.1337,Private room,60,2,94,2022-02-28,1.59,1,52,24,STR-389083
18199963,“The Tower Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35395,-71.16776,Private room,100,1,123,2022-02-27,2.11,6,349,38,STR-453972
18213171,"1 Bed Penthouse, private roof-deck. Best location.",74273610,Michael,,South End,42.34492,-71.06949,Entire home/apt,298,29,37,2019-09-30,0.62,1,27,0,STR-407620
18220200,Near Orange Line Renovated Clean AC Easy Parking,18517776,Huggy,,Roxbury,42.31337,-71.09339,Private room,36,150,1,2017-09-01,0.02,31,365,0,
18240259,"Cozy, comfortable, and convenient.",14904600,Brian,,Jamaica Plain,42.3196,-71.1044,Private room,70,91,12,2017-06-01,0.20,1,0,0,
18290558,★ Spacious & Modern ★ Professionally Sanitized ★,69587,Boris & Susan,,East Boston,42.3748,-71.03803,Private room,77,1,634,2022-03-17,10.67,8,145,124,STR-400320
18295290,Chic quiet room 1 (Near BU/Downtown/Fenway/HMS),124844857,Shuang,,Longwood Medical Area,42.34093,-71.11166,Private room,88,3,383,2022-03-10,6.43,2,22,30,
18295772,Chic quiet room 3 (Near BU/Downtown/Fenway/HMS),124844857,Shuang,,Longwood Medical Area,42.3407,-71.11351,Private room,88,3,263,2021-11-14,4.42,2,27,11,
18305618,The Cozy Rental,126495858,Silvia,,Hyde Park,42.2353,-71.12879,Entire home/apt,76,2,0,,,1,331,0,STR-467769
18342681,"★ Modern, Cozy & Convenient ★ Close to Downtown!",69587,Boris & Susan,,East Boston,42.37441,-71.03809,Private room,77,1,502,2022-03-16,8.45,8,158,89,STR-400320
18342707,★Clean | Cozy Bedroom - Close to Subway & Airport★,69587,Boris & Susan,,East Boston,42.37612,-71.03807,Private room,77,1,503,2022-03-11,8.46,8,170,65,STR-400320
18354570,Newly Remodeled Studio in Back Bay - River View,66334205,Zack,,Back Bay,42.35318,-71.07904,Entire home/apt,150,30,133,2021-12-03,2.22,1,74,2,STR-398563
18368646,"M&R - Private Bdrm Living Room, Bathroom & Parking",7988017,Minter,,Dorchester,42.29189,-71.0574,Private room,90,2,94,2022-02-04,1.59,3,288,2,STR-397983
18396209,FLEXIBLE LEASES Downtown 4 Beds  2 Bath Boston,103216039,Olivia,,Downtown,42.35553,-71.05674,Entire home/apt,353,91,151,2019-12-23,2.57,1,0,0,
18498138,Floating suite in Boston Harbor,3029783,Deborah,,Charlestown,42.37564,-71.04913,Entire home/apt,193,2,52,2021-10-29,0.92,5,336,9,STR-416892
18526885,"Spacious, stylish, modern apartment on Orange Line",106950426,Paul,,Roxbury,42.31737,-71.09498,Private room,45,29,11,2022-02-07,0.19,2,233,5,Exempt: This listing is a unit used for furnished institutional or business stays
18557609,Beacon Hill 1brm - walk everywhere!,66533138,Val,,Beacon Hill,42.35974,-71.06698,Entire home/apt,192,2,168,2022-03-06,2.85,1,321,31,Exempt: This listing is a unit that has contracts with hospitals
18568481,Flats on D. Great Place to have fun.,128916761,Chris,,South Boston Waterfront,42.34534,-71.04232,Entire home/apt,118,91,5,2017-05-09,0.08,1,0,0,
18582571,Clean upscale apt and location,129018803,Paula,,Beacon Hill,42.35782,-71.06975,Entire home/apt,145,91,2,2017-05-27,0.03,1,0,0,
18584891,"◇Cape Cod Suite, with Private Bath ◇",31035862,"Roger Michael ""Corey""",,Dorchester,42.29402,-71.06196,Private room,69,1,566,2022-03-20,9.58,2,77,131,str-413447
18605469,No longer available,38185168,Tim,,Dorchester,42.28266,-71.05867,Private room,110,91,3,2018-10-14,0.05,1,0,0,
18612312,Logan Intl Airport - Boston I,129278480,Jay,,East Boston,42.39031,-71.00178,Private room,50,91,0,,,5,79,0,
18613633,Boston - Logan Intl Airport III,129278480,Jay,,East Boston,42.38917,-71.00362,Private room,50,91,4,2019-11-30,0.07,5,78,0,
18617002,Artist's loft in the South End,43666185,Shanta,,South End,42.34125,-71.06522,Entire home/apt,157,91,6,2017-08-17,0.10,1,0,0,
18624667,Boston 1 Bed Apt 5 Min Walk to Train & Beach,43093243,Anthony,,East Boston,42.39573,-70.98539,Entire home/apt,150,1,151,2021-11-27,2.55,1,177,41,
18656728,Family Friendly Colorful Home - close to Subway!,129651567,Jovielle,,Jamaica Plain,42.31681,-71.10264,Entire home/apt,180,91,18,2019-08-10,0.32,1,0,0,
18736738,Spacious pet friendly 1BD APT w/ Devoted Entrance.,130336134,Elie,,West Roxbury,42.29486,-71.15989,Entire home/apt,113,91,15,2022-01-15,0.27,1,151,2,
18756360,"Comfortable Stay, not far from Downtown and Fenway",101057334,Gregory,,Roxbury,42.32963,-71.09517,Private room,78,1,238,2022-02-17,4.04,5,133,40,STR-383502
18775371,Gorgeous 5 Bedroom Home with Huge Private Backyard,125755087,Emily,,Allston,42.34517,-71.13414,Entire home/apt,475,4,24,2021-08-29,0.42,1,71,7,
18777049,"Master Bed, short distance to Downtown, Fenway",101057334,Gregory,,Roxbury,42.33143,-71.09368,Private room,78,1,227,2022-03-11,3.87,5,130,37,STR-383502
18789766,"2Twin Beds close to MBTA, short distance to Fenway",101057334,Gregory,,Roxbury,42.33138,-71.09336,Private room,78,1,153,2022-02-10,2.61,5,148,14,STR-383502
18790023,Escape Noisy City in Comfy/Spacious Private Room,9705586,Estuardo,,Roslindale,42.27801,-71.13446,Private room,75,2,71,2021-11-14,1.22,2,317,13,STR-401632
18804297,Private Room  nr Longwood Medical Area,82946167,Yuan,,Longwood Medical Area,42.33935,-71.11427,Private room,39,60,3,2021-07-01,0.05,2,0,1,
18875451,“The Sunset Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35418,-71.16776,Private room,100,1,154,2022-03-20,2.65,6,337,40,STR-453972
18875553,“The King's Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35401,-71.16776,Private room,125,1,64,2021-10-31,1.10,6,301,26,STR-453972
18875599,“The Pistachio Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35401,-71.16776,Private room,115,1,79,2022-01-18,1.36,6,335,17,STR-453972
18876533,“The In & Out Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35457,-71.16684,Private room,100,1,51,2022-02-21,2.77,6,352,38,STR-453972
18886077,"Stylish, modern duplex near Orange Line, Downtown",106950426,Paul,,Roxbury,42.3165,-71.09563,Private room,45,30,9,2022-02-15,0.16,2,233,1,STR-424669
18898296,"2Twin Beds close to Northeastern University, MBTA",101057334,Gregory,,Roxbury,42.32994,-71.0933,Private room,78,1,140,2022-02-23,2.41,5,159,16,STR-383502
18899037,"Queen Bed near subway, short distance to Fenway",101057334,Gregory,,Roxbury,42.32982,-71.09304,Private room,78,1,187,2022-02-26,3.19,5,149,29,STR-383502
18929249,Bright & Beautiful Abode | near Boston,119774057,Len & Eugenia,,Charlestown,42.38423,-71.07821,Entire home/apt,154,10,171,2022-03-06,2.93,1,248,30,
18942870,Andrew Sq - Cozy Quiet Room,18479599,Agnieszka,,Dorchester,42.32458,-71.05999,Private room,75,91,0,,,8,365,0,
18974032,10 Allston,106561162,Lucia,,Allston,42.3534,-71.13544,Private room,50,91,27,2017-08-24,0.46,1,0,0,
19020833,✪SunnyDouble min 2 Fenway/DT walk to subway freepk,25203946,Eder,,Dorchester,42.30925,-71.06365,Private room,49,7,17,2019-09-15,0.30,17,0,0,STR-413525
19037094,Trendy 1 bed in luxury seaport building,132854775,Kimber,,South Boston Waterfront,42.34867,-71.0435,Entire home/apt,380,91,12,2017-10-09,0.21,1,0,0,
19045017,Oceanview apartment 1L 10 minute to Boston/airport,50773132,Angela,,East Boston,42.39516,-70.98442,Entire home/apt,208,1,127,2021-12-23,2.22,3,127,8,
19065830,Trendy Flat|Bright + Light Southie| 1BR 1BA #201,814298,Thatch,,South Boston,42.34144,-71.05722,Entire home/apt,150,3,91,2021-12-17,1.58,93,43,22,Exempt: This listing is a hotel or motel
19071875,Big newly renovated 2 bedroom condo in East Boston,15943555,Monya,,East Boston,42.37957,-71.04049,Entire home/apt,230,2,9,2019-07-31,0.16,4,0,0,STR-387383
19081087,So Central|Trendy Apt. in Southie 1BR 1BA #301,814298,Thatch,,South Boston,42.34155,-71.05625,Entire home/apt,150,3,103,2022-03-04,1.80,93,48,27,Exempt: This listing is a hotel or motel
19081593,Southie Chill Spot|1 BR 1BA #401,814298,Thatch,,South Boston,42.3429,-71.05759,Entire home/apt,150,3,67,2021-12-30,1.18,93,39,19,Exempt: This listing is a hotel or motel
19097569,Downtown Boston 1 BR - long term (Boston Common),757253,Nate,,Downtown,42.35203,-71.06288,Entire home/apt,249,29,50,2021-11-07,0.86,3,355,45,Exempt: This listing is a unit used for furnished institutional or business stays
19100282,"Large, sunny hilltop home, nature lovers' paradise",133415983,Christina,,Jamaica Plain,42.30308,-71.13398,Entire home/apt,500,3,8,2021-08-01,0.18,1,51,2,STR-398981
19103076,"Large Suite w/ Private Bath,Hot tub,great location",133457702,Selim,,Jamaica Plain,42.32455,-71.10781,Private room,185,2,82,2019-09-13,1.43,1,53,0,STR-414742
19117781,"◇Cozy Townhouse Suite, with Private Bath ◇",31035862,"Roger Michael ""Corey""",,Dorchester,42.29366,-71.06422,Private room,70,1,495,2022-03-17,8.54,2,151,117,str-413447
19123216,✪2 Double beds 4mi to Downtown near subway freepk✪,25203946,Eder,,Dorchester,42.31089,-71.06177,Private room,39,3,37,2019-09-14,0.64,17,0,0,STR-413525
19140676,Private Room 3 Min Walk to Savin Hill Subway Stop,4271667,Tianyu,,Dorchester,42.31343,-71.05495,Private room,60,1,125,2022-03-08,2.15,1,324,23,STR-445520
19143984,✪Sunny King+sofa SmartTV 4m to DWTN FreePk• walk2T,25203946,Eder,,Dorchester,42.31069,-71.06387,Private room,39,3,40,2019-10-15,0.69,17,0,0,STR-413525
19149341,Fun Houseboat,3029783,Deborah,,Charlestown,42.37579,-71.04981,Entire home/apt,227,2,79,2021-12-05,1.39,5,302,23,STR-416892
19154786,Comfortable & Convenient ( Centrally Located).,133927887,Kat,,Fenway,42.34676,-71.08989,Entire home/apt,192,91,17,2018-06-22,0.29,14,0,0,
19174144,Clean spacious modern 2BR JP condo,13897255,Chris,,Jamaica Plain,42.30676,-71.11278,Entire home/apt,180,91,5,2017-10-09,0.09,2,0,0,
19182289,"Renovated House, Sunny & Clean room, New Window AC",18517776,Huggy,,Roxbury,42.31343,-71.0935,Private room,36,150,2,2018-11-23,0.04,31,365,0,
19199379,Country Style.Boston Logan Airport & Train 3 bed.,9073339,Elisangela,,East Boston,42.3798,-71.0347,Entire home/apt,249,1,261,2022-03-20,4.53,3,297,48,STR-398048
19209066,Logan Intl Airport - Boston II,129278480,Jay,,East Boston,42.38832,-71.00145,Private room,50,91,1,2018-02-01,0.02,5,356,0,
19225442,Back Bay Duplex,48627982,Matt,,Back Bay,42.34983,-71.08993,Private room,60,180,9,2017-07-06,0.16,1,0,0,
19243707,Private Bedroom - Easy Public transit in Boston,4546050,Margarita,,West Roxbury,42.27949,-71.16133,Private room,71,3,36,2022-01-14,0.65,2,337,7,STR-402007
19248168,Cozy 1 bedroom apartment in Roslindale,129640002,John,,Roslindale,42.28316,-71.1384,Entire home/apt,95,30,77,2021-10-30,1.34,1,197,1,
19308245,Thatch™ on Charles St. | Studio Apt #9,814298,Thatch,,Beacon Hill,42.35956,-71.07184,Entire home/apt,103,2,100,2021-12-05,1.75,93,62,41,Exempt: This listing is a hotel or motel
19310183,Family Home + Near Downtown + Cool Backyard!,18275791,Rob,,East Boston,42.36645,-71.0298,Entire home/apt,179,2,30,2022-03-12,0.53,1,5,8,STR-462198
19327752,Rozzie Room,237023,Margie,,Roslindale,42.28427,-71.14078,Private room,40,30,28,2021-07-10,0.49,1,79,1,
19356659,Cozy and Convenient ( Great Location),133927887,Kat,,Fenway,42.34037,-71.08871,Entire home/apt,162,91,10,2017-08-29,0.17,14,0,0,
19358947,Downtown- on the Boston Common,799496,Kj,,Downtown,42.35161,-71.06457,Entire home/apt,119,29,205,2021-12-31,3.55,2,159,2,Exempt: This listing is a unit used for furnished institutional or business stays
19364110,Large clean private room close to downtown,80570686,Siena,,Mission Hill,42.33217,-71.1017,Private room,100,2,61,2021-12-03,1.07,4,240,10,STR-400257
19364446,Light and cozy private room,134737866,Maria,,Brighton,42.35272,-71.1643,Private room,36,91,0,,,1,0,0,
19373388,Classic New England apartment on MBTA Red line,116319471,Greg And Alicia,,Dorchester,42.29031,-71.06681,Entire home/apt,95,29,104,2022-02-18,1.80,2,62,3,Exempt: This listing is a unit used for furnished institutional or business stays
19379842,"Walk To Fenway, Private Home, Everything You Need, Perfect Location!",135841577,Lucas,,Fenway,42.34742,-71.10925,Entire home/apt,725,3,225,2022-03-06,4.07,3,104,32,
19412875,Home Away from Home!Free Street Parking!No smoking,135920429,Wendy And Juan,,Mattapan,42.27861,-71.09858,Private room,50,29,99,2021-12-31,1.72,1,332,1,STR-397966
19473060,“The Sanctuary Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35397,-71.16775,Private room,124,1,96,2022-03-17,1.70,6,356,31,STR-453972
19484144,Quirky studio in Jamaica Plain,17844905,Susie,,Jamaica Plain,42.31387,-71.10864,Entire home/apt,77,2,76,2022-03-11,1.33,2,69,44,str-398657
19540224,Free Parking at Newly Renovated 1 Bed Basement Unt,130680380,Jodie,,Fenway,42.3494,-71.09566,Entire home/apt,85,9,198,2022-02-21,3.46,5,148,8,Exempt: This listing is a unit used for furnished institutional or business stays
19574477,Gorgeous Audubon Circle Studios (1),70331522,Laurie,,Fenway,42.34633,-71.10317,Entire home/apt,185,30,90,2021-12-22,1.62,2,286,1,
19581567,Freedom Trail Condo,93353522,Thomas,,Charlestown,42.37537,-71.05962,Entire home/apt,182,2,142,2022-02-20,2.47,1,27,33,STR-383179
19584489,Renovated modern 1 bed beside State House,26988,Anne,,Downtown,42.3571,-71.06175,Entire home/apt,100,32,9,2021-12-27,0.16,7,223,3,
19593368,COZY THEATRE DISTRICT STUDIO NEAR BOSTON COMMON,56359408,Billy,,Downtown,42.35145,-71.06461,Entire home/apt,152,91,48,2021-12-23,0.84,3,134,2,
19727919,Shelly's Bunk Room,139072570,Lance And Shelly,,East Boston,42.38138,-71.02312,Private room,54,1,376,2022-02-12,6.62,5,287,90,STR-398249
19735537,Diana North End,122351910,Elena,,Downtown,42.36538,-71.05861,Private room,100,91,0,,,1,0,0,
19855776,Oceanview two bedrooms(minutes to airport/ Boston),50773132,Angela,,East Boston,42.39543,-70.98437,Entire home/apt,115,1,89,2022-02-28,1.57,3,109,21,
19885281,#203 Boston New AC Female only Queen Bed全楼 禁烟,112905339,Weihai,,Dorchester,42.3075,-71.06533,Private room,50,30,40,2021-12-04,0.71,11,198,3,
19885345,#202 Boston private AC Queen BR 全楼禁烟 female,105851798,Anne,,Dorchester,42.30792,-71.06513,Private room,49,30,27,2021-08-31,0.48,6,296,1,
19904967,Penthouse suite in historic Beacon Hill,140952422,Evan And Sabrina,,Beacon Hill,42.35734,-71.07094,Entire home/apt,200,91,7,2019-08-19,0.13,1,0,0,
19912737,Cozy house close to Boston,141033620,Karen,,West Roxbury,42.26995,-71.17779,Entire home/apt,150,2,69,2022-03-13,1.22,1,41,18,
19918817,#204 Boston private Central AC 禁烟 Female only,105851798,Anne,,Dorchester,42.30754,-71.06525,Private room,50,30,28,2022-02-17,0.50,6,234,2,
19969497,*Modern City Triplex!! *Close to Center,28662210,Terry,,Roxbury,42.33016,-71.09527,Entire home/apt,575,3,123,2022-02-27,2.19,5,99,9,STR446660
19982161,"Cozy, Bright Studio in Back Bay/South End",12195484,Rada,,Back Bay,42.34728,-71.07585,Entire home/apt,170,91,28,2021-09-30,0.50,1,192,2,
19996537,Cozy studio in Fenway,33529388,Liqin,,Fenway,42.34096,-71.09928,Entire home/apt,82,91,2,2017-07-24,0.04,1,0,0,
19997604,Back Bay Apartment near MIT and Newbury Street,51079261,Riverside,,Fenway,42.35095,-71.09009,Entire home/apt,440,2,36,2021-12-23,0.65,2,0,6,STR-391275
20000347,Loft Style 1 Mile from Downtown Boston Brownstone.,122568097,Nick,,Roxbury,42.32422,-71.09616,Entire home/apt,120,91,70,2019-11-10,1.27,3,167,0,str-446257
20055667,Newly Renovated Private Bedroom Close to  Airport,15943555,Monya,,East Boston,42.37808,-71.04042,Private room,80,1,38,2019-11-03,0.68,4,0,0,STR-387383
20074456,Charles River/Harvard Square - free parking,87618246,Richard,,Allston,42.37452,-71.12806,Entire home/apt,152,1,218,2022-02-22,3.87,3,124,58,STR-15588
20137039,Beautiful condo with city benefits,32755249,Dennis,,Dorchester,42.31947,-71.05538,Entire home/apt,200,2,37,2022-03-13,0.67,1,23,13,STR-422449
20137476,Cozy Room in Beacon Hill/MIT/MGH! (Room A),95634275,Sophia,,Beacon Hill,42.35966,-71.06538,Private room,119,28,170,2022-01-28,3.06,4,275,2,Exempt: This listing is a unit used for furnished institutional or business stays
20152689,Cozy Room in the Heart of Boston (MGH/Downtown),95634275,Sophia,,Beacon Hill,42.36019,-71.064,Private room,108,29,189,2021-10-04,3.38,4,197,2,Exempt: This listing is a unit used for furnished institutional or business stays
20229074,Great South End / Back Bay location! 1 bed condo,84699905,Jack,,South End,42.34631,-71.07188,Entire home/apt,298,3,68,2022-03-11,1.23,1,155,12,STR-383890
20232961,"Bright room in Coolidge Corner (BU, HMS, Fenway)",83755201,Maricelle,,Allston,42.34733,-71.11933,Private room,65,4,5,2017-12-27,0.09,2,43,0,
20237145,"Bright and Spacious 3 BedR., 1 bath",66645251,Mary,,Dorchester,42.30427,-71.06056,Entire home/apt,175,2,63,2022-01-01,1.12,2,0,19,STR-420486
20268369,Large Private Bedroom Close to Airport,15943555,Monya,,East Boston,42.37833,-71.04052,Private room,160,2,16,2019-10-20,0.29,4,0,0,STR-387383
20269422,"#205 Boston Private Room 双床 ( females, or couple)",112905339,Weihai,,Dorchester,42.3077,-71.06489,Private room,60,30,35,2022-03-15,0.63,11,130,4,C0246790351
20359898,EXTENDED STAY. VERY QUIET. SPACIOUS. NEXT TO TRAIN,26083391,Chris,,Jamaica Plain,42.31808,-71.10706,Entire home/apt,118,29,71,2022-01-01,1.29,1,227,1,
20406376,Private room in Jamaica Plain condominium.,145521726,Oghogho,,Jamaica Plain,42.32602,-71.10434,Private room,45,29,29,2020-06-25,0.53,1,0,0,STR-398960
20417844,Private Suite in South Boston | Convenient to BCEC,17487234,Andrew,,South Boston,42.33927,-71.05215,Private room,150,1,96,2022-03-15,1.73,1,0,6,STR-413146
20420751,Sunny Private Room in Beautiful Chestnut hill,33131531,Wenqi,,Brighton,42.33836,-71.14954,Private room,65,91,11,2019-08-17,0.20,3,0,0,STR-415268
20431834,Southie Townhome with Private Room/Bath/Entrance!,99396351,Nick,,South Boston,42.33474,-71.05545,Private room,140,1,134,2021-10-30,2.39,1,9,15,STR-401218
20446955,Your Other Home in a Different Town,51772323,Vanessa,,Hyde Park,42.26724,-71.10521,Private room,80,91,20,2019-05-21,0.36,2,179,0,STR-415873
20456058,Very cool place in a very cool location.,50509814,Avi,,Allston,42.3487,-71.13436,Entire home/apt,125,91,5,2017-10-08,0.09,1,0,0,
20459710,Good place for hangout,136833198,Kishore,,Mission Hill,42.33505,-71.10036,Entire home/apt,200,91,0,,,1,0,0,
20479416,Shelly's Garden Room,139072570,Lance And Shelly,,East Boston,42.38138,-71.02312,Private room,54,1,261,2022-03-14,4.69,5,280,108,STR-398249
20547874,Sunny Private Room in Chestnut hill,33131531,Wenqi,,Brighton,42.34025,-71.14953,Private room,65,91,6,2018-06-25,0.12,3,0,0,
20588785,The Moontower Apartment,88360952,Anthony,,Chinatown,42.35236,-71.05979,Private room,50,91,62,2018-11-18,1.12,2,0,0,
20623854,Huge Bedroom & Private Bath in House of Porches,731061,Gabrielle,,Jamaica Plain,42.31703,-71.11655,Private room,70,3,47,2020-03-13,0.86,1,0,0,STR-383391
20631576,Prudential suite in Somerville’s Winter Hill,342545,Anjana And Karthik,,Charlestown,42.38471,-71.0852,Private room,135,2,87,2021-12-01,1.57,2,33,24,
20634420,Friendly family single room,27871799,Althea,,Mattapan,42.2765,-71.07733,Private room,75,1,41,2021-08-14,0.74,6,44,2,STR-415974
20649310,Comfort and convenience in Boston with parking,42379994,Ken,,Roslindale,42.27975,-71.12545,Private room,69,1,33,2019-12-29,0.60,1,234,0,STR-448021
20655696,ChicRetreat FreePrkg  min2 Downtown Fenway Beach,25203946,Eder,,Dorchester,42.30945,-71.06212,Entire home/apt,644,2,44,2022-01-18,0.93,17,261,10,STR-413525
20661430,Cozy studio near VA Hospital & access to Boston,147782915,Virginia,,West Roxbury,42.27251,-71.1795,Private room,75,1,162,2022-02-25,2.95,1,293,45,
20694962,Feel at home in a good vibes place.,6213128,Oscar,,Allston,42.34867,-71.13103,Private room,120,91,5,2019-11-03,0.11,1,0,0,
20704205,West Roxbury private room,38772291,Kevin,,West Roxbury,42.264,-71.15166,Private room,90,91,1,2017-08-31,0.02,1,0,0,
20723594,Lower level private room and bath in Savin Hill,72139831,Robin,,Dorchester,42.30776,-71.04838,Hotel room,75,1,141,2022-03-14,2.55,4,245,36,STR-383474
20726246,"Large private room 10min walk to Fenway,BC,BU,T",31340713,Kama,,Fenway,42.34591,-71.10692,Private room,71,2,84,2022-03-13,1.52,31,202,21,
20738325,Private room - walk to the subway,342545,Anjana And Karthik,,Charlestown,42.38289,-71.0853,Private room,110,3,56,2021-11-21,1.02,2,16,14,
20754696,Cozy Private Garden Studio near the Heart of JP,883209,Ann & Esther,,Jamaica Plain,42.30615,-71.11674,Entire home/apt,125,3,135,2022-01-08,2.47,1,47,24,STR-383301
20772091,"Waterfront, Convention Centers, near Downtown.",34584706,George,,South Boston Waterfront,42.35103,-71.04041,Private room,149,91,3,2017-09-28,0.05,2,364,0,
20775116,Gorgeous Audubon Circle Studios (2),70331522,Laurie,,Fenway,42.34737,-71.1033,Entire home/apt,175,30,113,2022-01-09,2.05,2,310,3,
20785742,Symphony Place,148963669,Richard And Vicki,,Fenway,42.34132,-71.08615,Entire home/apt,200,2,150,2022-03-03,2.73,1,136,38,STR-409563
20788754,Large Room Near Downtown Boston,35305553,Paul,,Roxbury,42.31618,-71.08068,Private room,65,91,23,2021-09-29,0.42,1,180,1,
20812122,"North End, TD Garden, North Sta, Govt Ctr, Hanover",3932821,Greg,,Downtown,42.36611,-71.05914,Private room,65,91,0,,,1,0,0,
20815139,Historic 3+ Bedroom Charlestown Townhouse,16777147,Chris,,Charlestown,42.38188,-71.06486,Entire home/apt,300,91,14,2019-07-15,0.26,1,0,0,
20829873,"Bright, Clean Private room with Private Bathroom.",110167774,Armia,,Allston,42.34572,-71.12652,Private room,85,28,151,2021-05-02,2.74,2,324,1,
20849944,My Home,149629129,Nadia,,Roxbury,42.31043,-71.09046,Private room,75,91,0,,,1,0,0,
20868619,Newly renovated 3 bedroom  w/wifi & parking,117861820,Kevin,,Brighton,42.35948,-71.14155,Entire home/apt,378,2,269,2022-03-17,4.93,3,71,41,STR-413796
20903558,Sunny room and private bathroom- Brighton center,1521296,Yossi,,Brighton,42.346,-71.15535,Private room,75,3,48,2019-11-10,0.88,2,213,0,STR-415415
20926438,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,Jodie,,Fenway,42.35092,-71.09394,Entire home/apt,346,29,113,2022-01-04,2.07,5,128,7,Exempt: This listing is a unit used for furnished institutional or business stays
20928823,"Beautiful, modern 1BR Penthouse in heart of Boston",56772906,Linying,,South Boston,42.33286,-71.04168,Entire home/apt,300,7,80,2020-08-01,1.48,1,0,0,STR-430866
20978478,Unwind from City Vibe in Modern/Bright PrivateRoom,9705586,Estuardo,,Roslindale,42.27782,-71.13332,Private room,75,2,45,2022-02-15,0.83,2,331,14,STR-401632
20999140,Modern 3 Bed - Steps from Prudential #28,133927887,Kat,,Back Bay,42.34614,-71.08673,Entire home/apt,165,91,37,2019-08-18,0.68,14,0,0,
21006936,Becon Hill/MGH,151248865,Yao,,Beacon Hill,42.36101,-71.06874,Entire home/apt,130,91,6,2021-12-31,0.12,1,364,1,
21025191,Private room.  Very close to new train Station,148594740,Brunir,,Hyde Park,42.27076,-71.10598,Private room,90,29,27,2019-10-21,0.50,1,365,0,STR-398568
21038943,Single room,46580723,Zong,,Allston,42.3595,-71.12947,Private room,82,91,44,2019-11-10,0.81,2,278,0,
21039322,Single room,46580723,Zong,,Allston,42.35958,-71.13128,Private room,82,91,40,2019-10-19,0.73,2,365,0,
21096288,Minutes to Downtown Boston,12357599,Jordy,,Dorchester,42.31139,-71.05494,Entire home/apt,215,31,12,2022-01-22,0.26,1,76,3,
21140575,"Close 2T Private Room with Airbed!""",16186589,Marie,,Dorchester,42.30429,-71.07436,Private room,35,30,3,2022-03-12,0.17,26,306,2,
21141934,Quick Steps to the Red Line!,16186589,Marie,,Dorchester,42.29097,-71.06516,Private room,40,30,5,2021-11-16,0.09,26,282,1,
21148168,Room in Brookline Village near Longwood Hospitals,5350366,Scott,,Mission Hill,42.33308,-71.11524,Private room,43,91,4,2020-03-31,0.13,2,276,0,
21165104,"Great 1 bed close to Longwd Med, Fenway, parkng",31340713,Kama,,Jamaica Plain,42.32502,-71.12392,Entire home/apt,105,2,55,2022-02-01,1.02,31,182,14,
21182192,Private Deck & Parking For Rent. Location!,96442537,Margarita,,Bay Village,42.34971,-71.06862,Entire home/apt,237,2,263,2022-03-09,4.87,1,139,75,STR-408041
21185484,Cozy quiet private room on T line in Jamaica Plain,33785390,Nancy,,Jamaica Plain,42.28808,-71.11218,Private room,55,91,8,2019-10-25,0.17,1,0,0,
21190750,The Lobstah King Bed Suite  PVT Entry/Bath Keyless,52881930,Bill And Maureen,,South Boston,42.33451,-71.02731,Entire home/apt,141,2,319,2022-02-21,6.21,3,48,40,STR-398624
21204503,4BR 3BA Cambridge Oasis - Harvard/MIT/Boston,26693600,Jenny,,Allston,42.36658,-71.11473,Entire home/apt,603,3,133,2022-03-07,2.59,1,256,43,STR-14751
21230903,4 Beds & 2 Bath ~ Best Location in Downtown Boston,19004383,Alana,,Fenway,42.34315,-71.0989,Entire home/apt,220,91,90,2019-11-30,1.71,1,0,0,
21238858,Boston/Brookline Private 1 BR/Bath w/ Free Parking,147418936,Dana And Andrew,,Allston,42.34745,-71.14036,Entire home/apt,101,1,248,2022-03-12,4.58,1,298,51,STR-446839
21350397,Astonishing 1 Bed South End Boston's Best Location,154540888,Stephanie,,South End,42.34406,-71.07,Entire home/apt,250,3,143,2022-03-19,2.67,2,183,42,STR-445619
21369962,Beacon Hill Designer Suite with Roof deck,57533988,Christal,,Downtown,42.35748,-71.06156,Entire home/apt,215,29,52,2021-06-03,0.98,1,253,1,
21444743,BACK BAY STUDIO ON MARLBOROUGH ST-min 3 months,155595193,Michelle,,Back Bay,42.35243,-71.07565,Entire home/apt,179,91,0,,,9,364,0,
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,155595193,Michelle,,Fenway,42.34651,-71.0899,Entire home/apt,115,29,2,2019-12-31,0.04,9,295,0,
21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,155595193,Michelle,,Beacon Hill,42.36048,-71.06898,Entire home/apt,100,29,1,2018-06-20,0.02,9,286,0,
